problem,language,report,first_file,second_file,first_submission_id,second_submission_id,avg_similarity,avg_percent,max_similarity,max_percent,maximum_length,longest_match,is_exact_avg_100,is_max_100
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1323456481.java,1323456486.java,1323456481,1323456486,1.0,100.0,1.0,100.0,141.0,140.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1323456754.java,1323456875.java,1323456754,1323456875,1.0,100.0,1.0,100.0,97.0,96.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1333789453.java,1333789616.java,1333789453,1333789616,1.0,100.0,1.0,100.0,119.0,118.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1344638143.java,1344638149.java,1344638143,1344638149,1.0,100.0,1.0,100.0,124.0,123.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1378121500.java,1378118090,1378121500,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1378121512.java,1378118090,1378121512,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378120860.java,1378120877.java,1378120860,1378120877,1.0,100.0,1.0,100.0,111.0,110.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121500.java,1378121512.java,1378121500,1378121512,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391942133.java,1408526447.java,1391942133,1408526447,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1408456348.java,1408491609.java,1408456348,1408491609,1.0,100.0,1.0,100.0,119.0,118.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234771.cpp,1314234798.cpp,1314234771,1314234798,1.0,100.0,1.0,100.0,43.0,42.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234771.cpp,1332760448.cpp,1314234771,1332760448,1.0,100.0,1.0,100.0,43.0,42.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234774.cpp,1314234785.cpp,1314234774,1314234785,1.0,100.0,1.0,100.0,86.0,85.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234798.cpp,1332760448.cpp,1314234798,1332760448,1.0,100.0,1.0,100.0,43.0,42.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234883.cpp,1314236332.cpp,1314234883,1314236332,1.0,100.0,1.0,100.0,32.0,31.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234883.cpp,1314236405.cpp,1314234883,1314236405,1.0,100.0,1.0,100.0,32.0,31.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234991.cpp,1314235154.cpp,1314234991,1314235154,1.0,100.0,1.0,100.0,91.0,90.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234991.cpp,1314235295.cpp,1314234991,1314235295,1.0,100.0,1.0,100.0,91.0,90.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314234996.cpp,1314235115.cpp,1314234996,1314235115,1.0,100.0,1.0,100.0,34.0,33.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235154.cpp,1314235295.cpp,1314235154,1314235295,1.0,100.0,1.0,100.0,91.0,90.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235288.cpp,1314235367.cpp,1314235288,1314235367,1.0,100.0,1.0,100.0,44.0,43.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235329.cpp,1314235350.cpp,1314235329,1314235350,1.0,100.0,1.0,100.0,42.0,41.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235329.cpp,1314235389.cpp,1314235329,1314235389,1.0,100.0,1.0,100.0,42.0,41.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235350.cpp,1314235389.cpp,1314235350,1314235389,1.0,100.0,1.0,100.0,42.0,41.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235481.cpp,1314236328.cpp,1314235481,1314236328,1.0,100.0,1.0,100.0,29.0,28.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235539.cpp,1314236842.cpp,1314235539,1314236842,1.0,100.0,1.0,100.0,77.0,76.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235685.cpp,1314235742.cpp,1314235685,1314235742,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235717.cpp,1314237127.cpp,1314235717,1314237127,1.0,100.0,1.0,100.0,41.0,40.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235814.cpp,1314235866.cpp,1314235814,1314235866,1.0,100.0,1.0,100.0,40.0,39.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235882.cpp,1314235986.cpp,1314235882,1314235986,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235882.cpp,1314236084.cpp,1314235882,1314236084,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235882.cpp,1314236098.cpp,1314235882,1314236098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235936.cpp,1314235959.cpp,1314235936,1314235959,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235936.cpp,1314235998.cpp,1314235936,1314235998,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235959.cpp,1314235998.cpp,1314235959,1314235998,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235986.cpp,1314236084.cpp,1314235986,1314236084,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314235986.cpp,1314236098.cpp,1314235986,1314236098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236013.cpp,1314236095.cpp,1314236013,1314236095,1.0,100.0,1.0,100.0,36.0,35.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236084.cpp,1314236098.cpp,1314236084,1314236098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236186.cpp,1314236212.cpp,1314236186,1314236212,1.0,100.0,1.0,100.0,61.0,60.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236220.cpp,1314236261.cpp,1314236220,1314236261,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236220.cpp,1314237145.cpp,1314236220,1314237145,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236261.cpp,1314237145.cpp,1314236261,1314237145,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236267.cpp,1314236308.cpp,1314236267,1314236308,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236267.cpp,1314236330.cpp,1314236267,1314236330,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236267.cpp,1314236413.cpp,1314236267,1314236413,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236308.cpp,1314236330.cpp,1314236308,1314236330,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236308.cpp,1314236413.cpp,1314236308,1314236413,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236330.cpp,1314236413.cpp,1314236330,1314236413,1.0,100.0,1.0,100.0,79.0,78.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236332.cpp,1314236405.cpp,1314236332,1314236405,1.0,100.0,1.0,100.0,32.0,31.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236376.cpp,1314236416.cpp,1314236376,1314236416,1.0,100.0,1.0,100.0,37.0,36.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236428.cpp,1314236725.cpp,1314236428,1314236725,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236428.cpp,1314236742.cpp,1314236428,1314236742,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236501.cpp,1314236670.cpp,1314236501,1314236670,1.0,100.0,1.0,100.0,60.0,59.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236648.cpp,1314236696.cpp,1314236648,1314236696,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236648.cpp,1314237047.cpp,1314236648,1314237047,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236696.cpp,1314237047.cpp,1314236696,1314237047,1.0,100.0,1.0,100.0,76.0,75.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236714.cpp,1314236698,1314236714,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236789.cpp,1314236698,1314236789,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236806.cpp,1314236698,1314236806,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236815.cpp,1314236698,1314236815,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236820.cpp,1314236698,1314236820,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236831.cpp,1314236698,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236849.cpp,1314236698,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236895.cpp,1314236698,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236698.cpp,1314236906.cpp,1314236698,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236699.cpp,1314236737.cpp,1314236699,1314236737,1.0,100.0,1.0,100.0,47.0,46.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236789.cpp,1314236714,1314236789,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236806.cpp,1314236714,1314236806,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236815.cpp,1314236714,1314236815,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236820.cpp,1314236714,1314236820,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236831.cpp,1314236714,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236849.cpp,1314236714,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236895.cpp,1314236714,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236714.cpp,1314236906.cpp,1314236714,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236725.cpp,1314236742.cpp,1314236725,1314236742,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236806.cpp,1314236789,1314236806,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236815.cpp,1314236789,1314236815,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236820.cpp,1314236789,1314236820,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236831.cpp,1314236789,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236849.cpp,1314236789,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236895.cpp,1314236789,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236789.cpp,1314236906.cpp,1314236789,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236815.cpp,1314236806,1314236815,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236820.cpp,1314236806,1314236820,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236831.cpp,1314236806,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236849.cpp,1314236806,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236895.cpp,1314236806,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236806.cpp,1314236906.cpp,1314236806,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236815.cpp,1314236820.cpp,1314236815,1314236820,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236815.cpp,1314236831.cpp,1314236815,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236815.cpp,1314236849.cpp,1314236815,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236815.cpp,1314236895.cpp,1314236815,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236815.cpp,1314236906.cpp,1314236815,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236820.cpp,1314236831.cpp,1314236820,1314236831,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236820.cpp,1314236849.cpp,1314236820,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236820.cpp,1314236895.cpp,1314236820,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236820.cpp,1314236906.cpp,1314236820,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236831.cpp,1314236849.cpp,1314236831,1314236849,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236831.cpp,1314236895.cpp,1314236831,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236831.cpp,1314236906.cpp,1314236831,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236832.cpp,1314237048.cpp,1314236832,1314237048,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236849.cpp,1314236895.cpp,1314236849,1314236895,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236849.cpp,1314236906.cpp,1314236849,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236865.cpp,1314236956.cpp,1314236865,1314236956,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236865.cpp,1314237008.cpp,1314236865,1314237008,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236865.cpp,1314237103.cpp,1314236865,1314237103,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236865.cpp,1314237167.cpp,1314236865,1314237167,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236895.cpp,1314236906.cpp,1314236895,1314236906,1.0,100.0,1.0,100.0,58.0,57.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236933.cpp,1314236998.cpp,1314236933,1314236998,1.0,100.0,1.0,100.0,68.0,67.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236956.cpp,1314237008.cpp,1314236956,1314237008,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236956.cpp,1314237103.cpp,1314236956,1314237103,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236956.cpp,1314237167.cpp,1314236956,1314237167,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237010.cpp,1314236989,1314237010,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237017.cpp,1314236989,1314237017,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237027.cpp,1314236989,1314237027,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237071.cpp,1314236989,1314237071,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237098.cpp,1314236989,1314237098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237104.cpp,1314236989,1314237104,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237113.cpp,1314236989,1314237113,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237122.cpp,1314236989,1314237122,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237131.cpp,1314236989,1314237131,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237176.cpp,1314236989,1314237176,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237191.cpp,1314236989,1314237191,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237331.cpp,1314236989,1314237331,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237352.cpp,1314236989,1314237352,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236989.cpp,1314237361.cpp,1314236989,1314237361,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237008.cpp,1314237103.cpp,1314237008,1314237103,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237008.cpp,1314237167.cpp,1314237008,1314237167,1.0,100.0,1.0,100.0,57.0,56.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237017.cpp,1314237010,1314237017,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237027.cpp,1314237010,1314237027,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237071.cpp,1314237010,1314237071,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237098.cpp,1314237010,1314237098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237104.cpp,1314237010,1314237104,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237113.cpp,1314237010,1314237113,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237122.cpp,1314237010,1314237122,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237131.cpp,1314237010,1314237131,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237176.cpp,1314237010,1314237176,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237191.cpp,1314237010,1314237191,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237331.cpp,1314237010,1314237331,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237352.cpp,1314237010,1314237352,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237010.cpp,1314237361.cpp,1314237010,1314237361,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237012.cpp,1314237117.cpp,1314237012,1314237117,1.0,100.0,1.0,100.0,62.0,61.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237012.cpp,1314237153.cpp,1314237012,1314237153,1.0,100.0,1.0,100.0,62.0,61.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237027.cpp,1314237017,1314237027,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237071.cpp,1314237017,1314237071,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237098.cpp,1314237017,1314237098,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237104.cpp,1314237017,1314237104,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237113.cpp,1314237017,1314237113,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237122.cpp,1314237017,1314237122,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237131.cpp,1314237017,1314237131,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237176.cpp,1314237017,1314237176,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237191.cpp,1314237017,1314237191,1.0,100.0,1.0,100.0,50.0,49.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237017.cpp,1314237331.cpp,1314237017,1314237331,1.0,100.0,1.0,100.0,50.0,49.0,True,True
